Región de Valparaíso;Cabildo;LUZ DE SOL 5 SPA;Parque Fotovoltaico Cabildo Solar;Solar;60;66.18;200;4
Región del Biobío;Los Angeles;Solek Chile Services SpA;Parque Fotovoltaico Miño;Solar;10;10.61;128;4
Región de Antofagasta;Taltal;Parque Eólico Antofagasta SpA;Modificación de la Etapa II del Parque Eólico Antofagasta;Eólica;671.7;462.0;46;12
Región Metropolitana de Santiago;Pirque;Platero Spa;Parque Solar Platero;Solar;15;7.0;156;5
Región de Tarapacá;Pozo Almonte;El Condor Solar SpA;Proyecto Fotovoltaico Arenisca;Solar;12;10.8;4;4
Región de Valparaíso;Quintero;Grupo energy Lancuyen spa;Planta Solar El Peumo;Solar;10;11.0;135;5
Región de Magallanes y de la Antártica Chilena;Puerto Natales;Secretaría Regional Ministerial de Minería.;Construcción de Minicentral Hidroeléctrica en la Localidad de Puerto Edén;Hidro;0.4;0.4;36;5
Región de Atacama;Copiapó;INVERSIONES CANDELARIA SOLAR SPA;Parque Candelaria Solar;Solar;145;192.72;57;5
Región de Tarapacá;Pozo Almonte;Planta Solar Lagunas S.A.;PROYECTO FOTOVOLTAICO LAGUNAS;Solar;280;63.18;36;4
Región de Los Lagos;Ancud;Parque Eólico Urospora SpA;PMGD Eólico Urospora;Eólica;7.7;11.0;100;9
Región de Coquimbo;Vicuña;CVE Proyecto Diecisiete SpA;Nueva Central Solar Fotovoltaica Santa Francisca;Solar;7.6;6.02;188;3
Región Metropolitana de Santiago;San Pedro;CVE Proyecto Treinta SpA;Parque Fotovoltaico Chagual;Solar;11.2;11.7;455;5
Región de Atacama;Vallenar;Tamarama SpA;Parque Fotovoltaico Tamarama;Solar;12;9.0;72;3
Región Metropolitana de Santiago;San Pedro;CVE Proyecto Veinticinco SpA;Lirio Solar;Solar;9;11.189;377;5
Región del Biobío;Mulchén;Parque Solar Brillo SpA;Parque Fotovoltaico Brillo Solar;Solar;4.9;4.55;392;3
Región de Antofagasta;Antofagasta;Fotovoltaica del Desierto SpA;Fotovoltaica del Desierto;Solar;14;9.0;50;5
Región de La Araucanía;Melipeuco;Mario  García Sabugal;Central de Pasada Tacura;Hidro;5.2;5.87;99;4
Región de Ñuble;Bulnes;Per Llullaillaco SPA;PSF Cuarto Menguante;Solar;17;17.7;512;3
Región de Los Ríos;Río Bueno;Inversiones Candelaria Limitada;Proyecto Hidroeléctrico Licán. Río Licán X Región;Hidro;14;9.9;70;2
Región del Biobío;Cabrero;LUZ DE SOL 5 SPA;Parque Fotovoltaico La Colonia;Solar;10;11.016;392;2
Región de Antofagasta;Antofagasta;GR Ruil SpA;Planta Fotovoltaica Mitchi;Solar;11.5;9.0;30;3
Región del Maule;Linares;GENOVA SOLAR SPA;Nueva Central Solar Fotovoltaica GENOVA;Solar;10;9.979;84;2
Región de Coquimbo;Coquimbo;FOTOVOLTAICA FARO I SPA;Ampliación del Parque Fotovoltaico Faro de El Triunfo;Solar;3.5;3.8;84;4
Región de Coquimbo;Ovalle;GRENERGY RENOVABLES PACIFIC LTDA;Parque Fotovoltaico Lagunillas-El Olivo;Solar;80;40.0;8;4
Región del Libertador Gral. Bernardo O’Higgins;Marchihue;GR CANELO SpA;Planta Fotovoltaica Marchigüe;Solar;18;9.0;246;3
Región de Coquimbo;Illapel;UKA CHILE & CIA;Parque Fotovoltaico Llanos de Rungue;Solar;250;316.21;56;2
Región de Valparaíso;Nogales;GR Sauce SpA;Planta Fotovoltaica El Melón;Solar;7.8;8.0;150;3
Región del Maule;Molina;PFV La Molina Spa;Planta Fotovoltaica PARAGUAY;Solar;13;10.8;217;5
Región de Ñuble;San Carlos-Quirihue-Ninhue;UKA CHILE;Parque Eólico Culenco;Eólica;305;256.0;448;9
Región Metropolitana de Santiago;Colina;Planta Solar Alvarado SpA;Planta Solar ALvarado;Solar;10;10.5;468;4
Región de Coquimbo;Los Vilos;GENERADORA SOL SOLIV Spa.;Planta Solar Fotovoltaica Caracas;Solar;49.3;20.0;156;4
Región Metropolitana de Santiago;El Monte;Socompa de Verano SpA;Ampliación Parque Fotovoltaico Nazarino del Verano;Solar;6.2;6.01;455;2
Región de Coquimbo;Coquimbo;Enlasa Generacion Chile S.A.;Peñon Solar;Solar;12;13.24;112;5
Región del Biobío;Los Angeles-Cabrero;Pillanco SpA;Parque Fotovoltaico Pillancó;Solar;236;161.45;368;3
Región de Atacama;Tierra Amarilla;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Tierra;Solar;13.5;9.58;78;4
Región de Antofagasta;Tocopilla;ENGIE Energía Chile S.A.;Tamaya Solar;Solar;101;122.4;2;2
Región de Antofagasta;María Elena;Colbún S.A.;Planta Fotovoltaica Inti Pacha;Solar;788;788.0;78;3
Región del Biobío;Negrete;Parque Eólico Coihue SPA;Proyecto Eólico Coihue;Eólica;30;21.0;136;12
Región de La Araucanía;Pucón;Inversiones Huife Ltda.;Pequeña Central Hidroeléctrica Llancalil;Hidro;23;6.9;54;3
Región de Tarapacá;Pozo Almonte;SCM COSAYACH YODO;Parque Solar Fotovoltaico Soledad;Solar;5;5.92;35;3
Región del Biobío;Cabrero;Wind 3 SpA;Parque Eólico Cabrero;Eólica;156;95.2;360;14
Región del Biobío;Yungay;Aaktei Energía SpA;Pequeña Central Hidroeléctrica de Pasada El Pinar;Hidro;19.5;11.5;240;6
Región Metropolitana de Santiago;Buin;Alto Jahuel Solar SpA;PFV Alto Jahuel Solar;Solar;7;6.25;91;4
Región del Maule;San Clemente;Hidroeléctrica Río Colorado S.A.;CENTRAL HIDROELÉCTRICA RÍO COLORADO;Hidro;49;15.0;259;4
Región de Atacama;Vallenar;Tamarico Solar Dos SpA;Parque Solar Fotovoltaico Tamarico;Solar;360;153.0;147;4
Región de La Araucanía;Angol;HIDROANGOL S.A.;Central Hidroeléctrica Río Picoiquén;Hidro;48;19.2;252;3
Región de La Araucanía;Renaico;Acciona Energía Chile SpA;Parque Eólico El Alba;Eólica;55;43.2;126;14
Región de Antofagasta;Sierra Gorda;Ingeniería Seawind Sudamérica SpA;Proyecto Parque Eólico Minera Gaby (e-seia);Eólica;86;40.0;4;8
Región de Valparaíso;San Antonio;PFV Férrea Solar SpA;Parque Fotovoltaico Férrea Solar;Solar;15;9.0;240;2
Región de Los Ríos;Río Bueno;Electrica Rio Isla S.A.;Central Hidroeléctrica Río Isla;Hidro;10;4.5;672;5
Región de Atacama;Freirina;Ibereolica Cabo Leones III;Parque Eólico Cabo Leones III;Eólica;177.4;128.0;72;13
Región de Valparaíso;Los Andes;Colbún S.A.;Central Hidroeléctrica Hornitos Subestación Eléctrica y Línea de Alta Tensión;Hidro;62.8;55.0;240;4
Región del Maule;Talca;Maite Solar SpA;Parque fotovoltaico Salamanca;Solar;10;10.5;49;3
Región del Libertador Gral. Bernardo O’Higgins;Graneros;GR Arrayan SpA;Planta Fotovoltaica Los Libertadores;Solar;14.5;8.0;210;3
Región de Coquimbo;La Higuera;Austriansolar Chile Seis SpA;Parque Fotovoltaico La Huella;Solar;200;87.0;40;5
Región de Tarapacá;Pozo Almonte;Amunche Solar SpA;Parque Solar Fotovoltaico Arrebol;Solar;18;12.08;2;2
Región del Biobío;Mulchén;CENTRAL EL ATAJO SPA;Minicentral El Portal;Hidro;3;3.0;192;6
Región de Los Lagos;Llanquihue;Empresa Electrica La Arena SpA;AMPLIACIÓN CENTRAL HIDROELÉCTRICA DE PASADA LA ARENA;Hidro;3;3.0;450;6
Región del Maule;Teno;GUANAQUITO SOLAR SPA;Arboleda Solar;Solar;180;97.48;301;2
Región de Antofagasta;Sierra Gorda;Ingeniería Seawind Sudamérica Ltda.;PROYECTO PARQUE EÓLICO MINERA GABY;Eólica;86;40.0;72;10
Región de Los Ríos;Futrono;Empresa Eléctrica Florín S.P.A.;Pequeñas Centrales Hidroeléctricas de Pasada Florín II y Florín III;Hidro;53.7;16.5;406;2
Región de Atacama;Copiapó;Solar Brothers SpA;Parque Fotovoltaico Valle Solar Oeste;Solar;18;9.0;42;4
Región de Coquimbo;Coquimbo;EL PEÑON SPA;Parque Fotovoltaico El Peñón;Solar;9;10.466;28;5
Región de Los Ríos;Panguipulli;Bosch Rivera Limitada;Minicentral Hidroeléctrica Río Mañío;Hidro;4.5;3.0;672;6
Región de Atacama;Diego de Almagro;Fotovoltaica Norte Grande 4 SpA;Proyecto Guanaco Solar;Solar;57.6;50.0;135;5
Región Metropolitana de Santiago;San Bernardo;MAKOHE SPA;Parque Solar Makohe;Solar;12;15.22;208;4
Región de Antofagasta;María Elena;Energías Renovables Fotones de Chile Limitada;Planta Fotovoltaica Crucero Solar;Solar;400;180.0;90;3
Región del Biobío;Tucapel;Asociación de Canalistas Canal Zañartu;Central Hidroeléctrica de Pasada Trupan CentralTrupan;Hidro;42;36.0;88;3
Región del Biobío;Mulchén;Inversiones BOSQUEMAR Ltda;Parque Eólico Los Olmos;Eólica;298;129.0;48;11
Región del Biobío;Mulchén;TIERRA SOLAR SpA;Parque Solar Mulchén Santa Bárbara 1;Solar;12;12.0;144;5
Región de La Araucanía;Villarrica;ENERGIA RENOVABLE TOPACIO SPA;Parque Fotovoltaico La Punta;Solar;11;11.0;108;3
Región Metropolitana de Santiago;Pudahuel;Grupo energy Lancuyen spa;Planta Solar Aguas Claras;Solar;10;9.98;377;3
Región del Biobío;Lebu-Los Alamos;NSL Eólica Limitada;Parque Eólico Lebu Etapa III;Eólica;368;184.0;304;15
Región de Ñuble;Chillán;MVC SOLAR 49 SpA;Parque Fotovoltaico Santa María;Solar;11;11.0;400;4
Región de Tarapacá;Pozo Almonte;Pleiades S.A.;Pampa Solar;Solar;240;120.0;43;4
Región de Atacama;Copiapó;Central Los Aromos SpA.;Planta Solar Fotovoltaica Piedra Colgada;Solar;169;90.0;87;2
Región de Antofagasta;María Elena;Acebeda Energía SpA;Planta Fotovoltaica Loa Solar;Solar;145;71.33;94;4
Región de Valparaíso;Petorca;CVE Proyecto Nueve SpA;Parque Solar Esfena;Solar;8;6.0;160;4
Región Metropolitana de Santiago;Lampa;LASCAR Energy SpA;Parque Fotovoltaico Fuster del Verano;Solar;10.2;10.75;364;5
Región de Coquimbo;Ovalle;AR Energía Chile SpA;AR VALLE ALTILLO SOLAR;Solar;59;30.29;164;2
Región del Biobío;Los Angeles;Ruben Solar SPA;Parque Fotovoltaico Santa Pamela;Solar;7;6.77;384;5
Región del Biobío;Yungay-Tucapel;Aaktei Energía SpA;Pequeña Central Hidroeléctrica de Pasada El Pinar;Hidro;23.4;11.5;200;6
Región del Maule;Romeral;Nicolas Solar SpA;Proyecto fotovoltaico Quilvo;Solar;10;10.5;119;2
Región de La Araucanía;Curacautín;Hidroeléctrica Doña Alicia Sociedad Anónima;Central Hidroeléctrica Doña Alicia;Hidro;20.4;6.3;135;3
Región del Maule;Teno;Milan Solar SpA;Planta Fotovoltaica Milán Solar;Solar;9;7.7;42;3
Región de Atacama;Chañaral;El Condor Solar SpA;PROYECTO FOTOVOLTAICO CONCORDE;Solar;9;7.45;81;4
Región de Atacama;Freirina;Ibereólica Cabo Leones II S.A.;Parque Eólico Cabo Leones II;Eólica;362.8;204.0;30;9
Región del Libertador Gral. Bernardo O’Higgins;Marchihue;Portezuelo SpA;Parque FV Portezuelo;Solar;146;141.0;96;2
Región de La Araucanía;Cunco;Sociedad Hidroelectrica Santa Olga SpA;Minihidro Santa Olga;Hidro;36;17.9;216;6
Región del Biobío;Los Angeles;Asociación de Canalistas del Laja;DIA CH Nancagua (Reingreso);Hidro;4.7;0.75;8;5
Región de Coquimbo;La Serena-La Higuera-Vicuña;Alto Solar SPA;Parque Fotovoltaico Alto Solar;Solar;61.3;212.01;36;3
Región del Libertador Gral. Bernardo O’Higgins;Marchihue;Andino Los Maitenes SPA;Parque Fotovoltaico Andino Los Maitenes;Solar;90;93.0;126;5
Región Metropolitana de Santiago;Paine;San Ramón Solar SpA;Parque Fotovoltaico San Ramón;Solar;12;10.9;377;3
Región de Atacama;Vallenar;Parque Solar Las Cunas SpA;Parque Fotovoltaico Las Cunas;Solar;460;540.09;42;3
Región de Atacama;Vallenar;ABASOL SpA;Parque Solar Abasol;Solar;120;61.5;63;4
Región de Valparaíso;Llay Llay;PV Power Chile SpA;Parque Fotovoltaico Valparaíso;Solar;7.5;7.01568;35;2
Región del Maule;Maule;Solek Chile Services SpA;Parque Fotovoltaico Numpay;Solar;10;10.66;182;5
Región de Ñuble;Bulnes;Parque Solar Meco Chillan SpA;Proyecto Parque Solar Meco Chillán;Solar;7;7.1;432;2
Región de Los Ríos;Panguipulli;ENDESA S.A.;Central Hidroeléctrica Neltume;Hidro;781;490.0;224;5
Región de Antofagasta;María Elena;ACCIONA ENERGÍA CHILE SpA;Parque Solar Fotovoltaico Pedro de Valdivia;Solar;60;140.049;64;4
Región de Atacama;Diego de Almagro;Fotovoltaica Norte Grande 4 SpA;Actualización Proyecto Guanaco Solar;Solar;57.6;92.736;36;4
Región Metropolitana de Santiago;Til-Til;PV INTIMICHA SpA;PV LUMA 3;Solar;19.5;9.0;91;2
Región de Atacama;Vallenar;Inversiones y Servicios SunEdison Chile Limitada;Parque Fotovoltaico Délano;Solar;208;114.0;39;2
Región Metropolitana de Santiago;Padre Hurtado;QUELTEHUE SPA;Parque Fotovoltaico Queltehue;Solar;12;9.0;234;3
Región de Atacama;Copiapó;PFV EL PITOTOY SPA;Parque Fotovoltaico El Pitotoy;Solar;72.6;30.0;60;3
Región del Biobío;Mulchén;MVC SOLAR 35 SpA;Parque Fotovoltaico Doña Ximena;Solar;11;11.04;192;3
Región de Atacama;Diego de Almagro;Austriansolar Chile Uno SpA;Proyecto Fotovoltaico Sol de Los Andes;Solar;216;100.0;15;3
Región de Tarapacá;Pozo Almonte;Qanqiña SpA;Parque Solar Qanqiña;Solar;107;84.4;4;3
Región del Libertador Gral. Bernardo O’Higgins;Lolol;CLD GENERACION 1 SpA;Planta Fotovoltaica Lolol;Solar;77;69.8;270;5
Región del Maule;Pencahue;Hiruela Energía SpA;Parque Solar Fotovoltaico Pencahue;Solar;10;9.0;322;3
Región de Los Ríos;Panguipulli;Sociedad Hidroeléctrica Río Conquil S.A.;Proyecto Hidroeléctrico El Mañío (Reingreso);Hidro;15.5;7.16;476;5
Región de Valparaíso;Limache-Villa Alemana;PER POMERAPE SPA;Parque Fotovoltaico Santa Ana del Pangal;Solar;15;13.3;200;3
Región del Biobío;Los Angeles;Pedro Solar SpA;Parque Fotovoltaico María Dolores;Solar;10;10.64;376;5
Región de Atacama;Copiapó;Sinergia Solar SpA;Parque Fotovoltaico Valle Solar Este;Solar;18;9.0;36;5
Región Metropolitana de Santiago;San José de Maipo;AES GENER S.A;PROYECTO HIDROELÉCTRICO ALTO MAIPO Exp. N°105;Hidro;700;531.0;572;4
Región del Libertador Gral. Bernardo O’Higgins;Peralillo;Solar TI Tres SpA.;Parque Solar Newentún;Solar;12;8.23;102;5
Región de Valparaíso;La Ligua-Papudo;CERRO BLANCO SPA;Parque Solar Fotovoltaico Cerro Blanco;Solar;350;349.245;125;4
Región de Antofagasta;Taltal;Energía Eólica Paposo SpA;Parque Terra Energía Renovable;Eólica-Solar;750;862.5;40;10
Región de Valparaíso;Quillota;Sociedad Boco Solar SpA;Fotovoltaico El Boco II;Solar;7.9;6.0;235;5
Región de Atacama;Tierra Amarilla;Parque Solar Alianza SpA;Parque Fotovoltaico Alianza;Solar;10;10.66;111;5
Región de La Araucanía;Los Sauces;MVC SOLAR 50 SpA;Parque Fotovoltaico El Sauce;Solar;11;11.0;45;2
Región del Libertador Gral. Bernardo O’Higgins;Palmilla;Blue Light Energy SpA;Parque Solar Talinom;Solar;7.8;7.767;162;4
Región del Libertador Gral. Bernardo O’Higgins;Litueche;Torsa Chile S.A.;Parque Eólico Los Cerrillos.;Eólica;67;51.75;30;15
Región de Coquimbo;Ovalle;Sonnedix Parque Eolico Carica SpA;PARQUE EÓLICO CARICA;Eólica;290.1;92.4;80;8
Región de Antofagasta;Taltal;Helio Atacama Diez Spa;Proyecto Fotovoltaico Pampa Solar Sur;Solar;181.8;90.9;62;2
Región del Libertador Gral. Bernardo O’Higgins;Rengo;Fotovoltaica Quinta de Tilcoco SpA;Parque Fotovoltaico Valle Hermoso;Solar;12;12.02;66;5
Región del Biobío;Negrete;Windkraft Uno Chile SpA;Instalación de tres aerogeneradores en fundo Las Marías;Eólica;17;16.2;376;15
Región de Antofagasta;Calama-Ollagüe;Geotérmica del Norte S.A.;Ampliación Proyecto Central Geotérmica Cerro Pabellón;Geotérmica;260;50.0;18;10
Región de Atacama;Chañaral;Chungungo Solar SpA;Proyecto Fotovoltaico Covadonga;Solar;12;10.92;30;4
Región de Los Ríos;Futrono;Empresa Eléctrica Florín S.P.A.;EIA Pequeñas Centrales Hidroeléctricas de Pasada Florín II y Florín III;Hidro;53.7;17.6;574;4
Región del Libertador Gral. Bernardo O’Higgins;Coltauco;ORION POWER SpA;Parque solar fotovoltaico Los Bronces;Solar;20;10.52;210;2
Región del Libertador Gral. Bernardo O’Higgins;Chépica;Parque Fotovoltaico Chépica SpA;Parque Solar Fotovoltaico Chépica;Solar;6.6;7.6;240;4
Región del Maule;Molina;PFV HALCON PEREGRINO SPA;Parque Fotovoltaico Halcón Peregrino;Solar;50.6;22.0;273;4
Región de Arica y Parinacota;Arica;Solarpack Chile Limitada;Ampliación Parque Fotovoltaico San Marcos;Solar;10;9.644;75;3
Región del Maule;Teno;Teno solar SpA;Planta Fotovoltaica Teno Solar SpA;Solar;6;5.81;133;3
Región del Maule;Colbún;Colbún S.A.;Parque Fotovoltaico Machicura;Solar;9;10.584;161;4
Región de Tarapacá;Pozo Almonte;Tamarugal Solar SpA.;Parque Fotovoltaico Aurora Solar;Solar;250;205.71;29;2
Región del Maule;Yerbas Buenas;COLBÚN S.A.;Minicentral Hidroeléctrica Pando;Hidro;1.1;0.4;336;3
Región Metropolitana de Santiago;Pirque;ORION POWER S.A.;Parque Solar Fotovoltaico Los Maitenes;Solar;20;15.68;507;3
Región de Atacama;Copiapó-Tierra Amarilla;Andes Mainstream SpA;Proyecto Solar Escondido;Solar;290;245.0;120;3
Región del Biobío;Cabrero;GR PALI AIKE SPA;Parque Fotovoltaico Monte Águila;Solar;264;290.0;136;4
Región Metropolitana de Santiago;Alhué;Alhué Sunlight SpA;Parque Fotovoltaico Alhue Sunlight;Solar;10;11.17;416;2
Región Metropolitana de Santiago;Buin;SOLAR TI CUARENTA Y TRES SPA;Parque Fotovoltaico El Capitán;Solar;10;9.68;650;2
Región de Coquimbo;Ovalle;Pastrán SpA;Parque Fotovoltaico Pastrán;Solar;12;12.5;24;3
Región del Libertador Gral. Bernardo O’Higgins;Marchihue;GR PIMIENTO SPA;Planta Fotovoltaica Alcones;Solar;11.5;9.0;30;4
Región de Valparaíso;Llay Llay;GR Piñol SpA;Planta Fotovoltaica Caleu 9 MW;Solar;9.9;10.89;35;2
Región Metropolitana de Santiago;Colina;CIUDAD LUZ CHICUREO SOLAR SpA;PROYECTO PLANTA FOTOVOLTAICA CHICUREO SOLAR;Solar;9;10.12;39;5
Región del Maule;San Javier;Blue Solar Cinco SpA;Parque Solar Millahue;Solar;9.4;10.49;161;4
Región de Coquimbo;Ovalle;Diego Almagro Solar 3 S.A.;Parque Solar Recoleta;Solar;18;10.47;112;3
Región de Atacama;Freirina;AM Eolica Sarco SpA;Parque Eólico Sarco;Eólica;500;240.0;51;10
Región del Biobío;Mulchén;MVC SOLAR 35 SpA;Parque Fotovoltaico Doña Ximena;Solar;11;11.0;24;3
Región de Ñuble;Yungay;MVC SOLAR 11 SPA;Planta Fotovoltaica Agrovisión;Solar;11;10.53;128;5
Región del Libertador Gral. Bernardo O’Higgins;Las Cabras;EL QUEULE SPA;PARQUE SOLAR FOTOVOLTAICO EL QUEULE;Solar;11;8.316;156;4
Región Aisén del Gral.Carlos Ibáñez del Campo;Cochrane-Tortel-OHiggins;Centrales Hidroeléctricas de Aysén S.A.;Proyecto Hidroeléctrico Aysén;Hidro;3200;2750.0;550;3
Región de Antofagasta;Antofagasta;Parque Fotovoltaico Los Durmientes SpA;Parque Fotovoltaico Los Durmientes;Solar;300;257.0;94;2
Región de Valparaíso;Cabildo;PARQUE SOLAR LOS PALTOS SPA;Parque Solar Los Paltos;Solar;16.1;6.098;35;4
Región del Libertador Gral. Bernardo O’Higgins;Marchihue;Andes Mainstream SpA;Proyecto Fotovoltaico Santa Marta de Marchigüe;Solar;200;110.0;252;5
Región Metropolitana de Santiago;Colina;VIA AURORA VR46 SPA;PARQUE SOLAR COLINA;Solar;80;90.746;546;2
Región Metropolitana de Santiago;Buin;ORION POWER S.A.;Parque Solar Fotovoltaico Rucapaine;Solar;12;12.1;65;2
Región del Maule;Río Claro-San Rafael;Bellavista Solar SpA;Parque Fotovoltaico Hemera;Solar;130;90.0;259;3
Región del Maule;Maule;Tielmes Energía SpA;PSF Maule X;Solar;10;11.4;119;5
Región Metropolitana de Santiago;San Pedro;Membrillo Solar SpA;Parque Fotovoltaico El Membrillo;Solar;7.1;7.12;208;2
Región del Maule;Teno;Mariquina Solar I SpA;Parque Fotovoltaico El Coipo Solar;Solar;183;120.0;322;5
Región del Biobío;Cabrero;EDUARDO MORICE SOFFIA;PARQUE FOTOVOLTAICO CABRERO SOLAR;Solar;10;9.0;320;4
Región de Valparaíso;Limache;Solek Chile Services SpA;Parque Fotovoltaico Tabolango PMG;Solar;10;3.23;25;4
Región del Libertador Gral. Bernardo O’Higgins;Rengo;GR Archipiélago Juan Fernández SpA;Planta Fotovoltaica Rengo 7MW;Solar;7.7;8.44;108;3
Región del Libertador Gral. Bernardo O’Higgins;Malloa-San Fernando-Chimbarongo-Placilla;Los Llanos Solar SpA;Parque Fotovoltaico Los Llanos Solar;Solar;167;207.86;234;4
Región del Libertador Gral. Bernardo O’Higgins;Rancagua;PFV AYLA SOLAR SPA;Parque Fotovoltaico Ayla Solar;Solar;12;11.47;204;3
Región de Los Ríos;Río Bueno;ENERGIA RENOVABLE RUBI SPA;PARQUE FOTOVOLTAICO LOS TAMBORES;Eólica;15;13.09;392;14
Región de Coquimbo;La Higuera;PIRITA SpA;Parque Solar Pirita;Solar;161.7;97.67;160;3
Región del Libertador Gral. Bernardo O’Higgins;San Fernando;Hidroeléctrica El Paso Ltda.;Aumento de Potencia Central Hidroeléctrica El Paso a  60 MW;Hidro;135;60.0;60;3
Región de Antofagasta;Calama;Planta Solar San Pedro II S.A.;Planta Fotovoltaica San Pedro V;Solar;85;38.5;16;5
Región de Tarapacá;Pozo Almonte;Planta Solar Lagunas S.A.;PROYECTO FOTOVOLTAICO LAGUNAS;Solar;180;63.18;17;3
Región de Coquimbo;Ovalle;EÓLICA DE LA COSTA SpA;Ampliación Parque Eólico Camarico (Nuevo Parque Eólico ECOS del MAR;Eólica;119.2;79.5;100;13
Región del Biobío;Yungay;Aaktei Energía SpA;Proyecto MDL Pequeña Central Hidroeléctrica de Pasada El Pinar;Hidro;195;11.5;328;5
Región de Ñuble;Bulnes;Sayen Fotovoltaica SPA;Parque Fotovoltaico Bulnes;Solar;9;9.0;288;5
Región de Coquimbo;Punitaqui;Nueva Gales SpA;Parque Fotovoltaico Huaquelón;Solar;12;12.5;28;4
Región de Antofagasta;Taltal;Parque Eólico Antofagasta SPA;Parque Eólico Antofagasta;Eólica;684;805.2;82;14
Región de Ñuble;Bulnes;Parque Solar Aris SPA;Parque Solar Aris;Solar;9;10.87;16;5
Región de Los Lagos;Llanquihue;Alberto  Schirmer Roth;PROYECTO HIDROELECTRICO: SENDERO DE LA LUZ (e-seia);Hidro;0.2;0.2;450;3
Región Metropolitana de Santiago;Talagante;Consorcio Santa Marta S. A.;Proyecto Solar Fotovoltaico Martasol;Solar;10;12.9;247;4
Región de Tarapacá;Pozo Almonte;INTERVENTO S.A.;Planta Solar Fotovoltaica Lagunas;Solar;1.5;52.6;38;4
Región de La Araucanía;Freire;MVC SOLAR 47 SpA;Parque Fotovoltaico Doña Sonia;Solar;11;10.68;270;5
Región de Coquimbo;Los Vilos;Generadora Caimanes SpA;Planta Solar Fotovoltaica Caimanes;Solar;10;17.64;68;4
Región de Coquimbo;Vicuña-Río Hurtado;The Association of Universities for Research in Astronomy Inc.;Parque Fotovoltaico y sistema de almacenamiento de energía para el suministro eléctrico a los telescopios SOAR, Gemini Sur, Rubin y sus Instalaciones de Soporte en Cerro Pachón;Solar;10;4.5;148;3
Región del Biobío;Los Angeles;wpd Chile SpA.;Parque Eólico Lomas de Duqueco;Eólica;200;58.8;136;14
Región de Coquimbo;Canela-Ovalle;PACIFIC HYDRO CHILE S.A.;Parque hibrido Amolanas;Eólica-Solar;340;199.1;152;9
Región Metropolitana de Santiago;Peñaflor;El Condor Solar SpA;Proyecto Fotovoltaico Malloco;Solar;12;10.4;286;4
Región de Ñuble;Yungay;Imola Solar SpA;Planta Fotovoltaica Imola Solar;Solar;15;11.1;112;3
Región de Valparaíso;Casablanca;Casablanca Energy SPA;Sol de Orrego;Solar;210;300.0;210;2
Región de Antofagasta;Calama;CALAMA SOLAR 1 S.A.;Planta Solar Fotovoltaica Calama Solar 1, II Región;Solar;40;9.0;96;5
Región del Biobío;Arauco;Element Power Chile S.A.;Parque Eólico Arauco;Eólica;235;100.0;16;15
Región del Maule;Linares;BLE Asesorías e Inversiones SpA;Parque Solar Paso Cunao;Solar;9.4;10.49;238;3
Región Metropolitana de Santiago;Curacaví;SOLAR TI VEINTIDOS SPA;Parque Fotovoltaico Chicha Solar;Solar;12;11.42;429;5
Región de Tarapacá;Pozo Almonte;Element Power Chile S.A.;Planta Fotovoltaica Lagunas 30 MW y Línea de Transmisión 220 kV PFV Lagunas - SS/EE Lagunas;Solar;96;35.0;10;2
Región de Valparaíso;Quillota;GR Tepu SpA;Planta Fotovoltaica Don Guido 9 MW;Solar;9.9;10.84;115;3
Región de Los Lagos;Ancud;ECOINGENIEROS LTDA;Parque Eólico Pacífico;Eólica;80;40.0;170;15
Región de Atacama;Copiapó;Inversiones y servicios Sunedison Chile limitada;Parque Fotovoltaico Llano de Llampos;Solar;241;93.65;114;3
Región de Antofagasta;Sierra Gorda;Enel Latin América (Chile) Ltda.;Parque Eólico Sierra Gorda Este;Eólica;260;168.0;46;10
Región de Los Lagos;Puerto Montt;HIDROELÉCTRICA LUMEN SA;Central Hidroeléctrica del  Río Chaica;Hidro;0.1;7.3;70;2
Región Metropolitana de Santiago;Til-Til;COLBUN S.A.;Parque Solar Fotovoltaico Ovejería;Solar;12;8.8;338;3
Región de Los Lagos;Hualaihué;Hidroaustral S.A.;Central Hidroelectrica de Pasada Rio Blanco, Hornopiren;Hidro;25;18.0;470;4
Región Metropolitana de Santiago;Lampa;Puntiagudo Energy SpA;Parque Fotovoltaico Chicauma del Verano;Solar;10.2;10.75;104;4
Región Metropolitana de Santiago;San José de Maipo;AES GENER S.A;Proyecto Hidroeléctrico Alto Maipo;Hidro;600;531.0;104;4
Región del Maule;Colbún;PFV LAS GOLONDRINAS SPA;Parque Fotovoltaico Las Golondrinas;Solar;12;12.0;287;2
Región de Antofagasta;Sierra Gorda;Enel Green Power del Sur S.P.A.;Planta Fotovoltaica Sierra Gorda Solar;Solar;400;404.0;90;5
Región de Tarapacá;Pozo Almonte;CVE PROYECTO VEINTISEIS SPA;Proyecto Parque Solar Fotovoltaico Macarena Solar;Solar;3;3.12;38;5
Región de Ñuble;Pemuco;Las Mellizas Generación SpA.;Planta Fotovoltaica Las Mellizas;Solar;400;173.0;80;4
Región de Valparaíso;La Ligua-Papudo;QUINQUIMO SOLAR SPA;Quinquimo Solar;Solar;85;127.7;60;2
Región del Biobío;Arauco;Te-Eólica S.A.;Parque Eólico Küref;Eólica;150;33.0;240;8
